Text;User;Location;Created;Favourite_count;Retweet_count;Source
"RT @McDonalds: Behind the Sauce: Making of Film
#BTSMeal 

https://t.co/vS1T7epAYG https://t.co/EKGkBe8MC1";🍊⁷;she/her , uni;2021-06-23 23:59:27;0;31190;Twitter for iPhone
1000/10 el bts meal🥰 #BTSMeal #BTS https://t.co/QRL6XzYHqZ;R;She/her/ella;2021-06-23 23:57:29;2;0;Twitter for iPhone
"RT @peachyoutoo: WHO PAVED THE WAY?!?
@BTS_twt 
#BTSMeal https://t.co/5U13KGHDOd";_María𓆗🧈;No tiene;2021-06-23 23:56:13;0;2;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;rokiah;sandy;2021-06-23 23:55:49;0;1226;Twitter for iPhone
"RT @KiAmAgU: Woo Army we have a full schedule for everything to come this month,
The calendar has already been released in Mexico and the U…";karla Clarissa Stay 💙♥️Baby Melody🐰🧈;A Whole new world ;2021-06-23 23:55:39;0;2;Twitter for iPhone
RT @Bangtanbros7: #BTSMeal glad I was in Mexico for this 😌 https://t.co/sAHL6z53qI;karla Clarissa Stay 💙♥️Baby Melody🐰🧈;A Whole new world ;2021-06-23 23:55:36;0;1;Twitter for iPhone
RT @shantbcl64: Considering driving to the U.S./Mexico border for the special packaging of the #BTSMeal 🥲 https://t.co/lxuHSQmrfh;karla Clarissa Stay 💙♥️Baby Melody🐰🧈;A Whole new world ;2021-06-23 23:55:30;0;3;Twitter for iPhone
"RT @mlovesbangtan_: Got it !!! 💜💜 #BTSMeal 

If Mexico has the same packaging as the us on June 1st I’m gonna cry 🙃 https://t.co/QO0K2Upfky";karla Clarissa Stay 💙♥️Baby Melody🐰🧈;A Whole new world ;2021-06-23 23:55:27;0;1;Twitter for iPhone
RT @Stephan99034937: The Perks of living near the Mexico Border #BTSMeal #Mexico #Tijuana Mexico Didn’t Disappoint #periodt #Army https://t…;karla Clarissa Stay 💙♥️Baby Melody🐰🧈;A Whole new world ;2021-06-23 23:55:21;0;1;Twitter for iPhone
RT @hyyh_fm: Now that we are on the topic, some mexican journalds have estimated that 136K #BTSMeal were sold in Mexico on the first day on…;karla Clarissa Stay 💙♥️Baby Melody🐰🧈;A Whole new world ;2021-06-23 23:55:15;0;2;Twitter for iPhone
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;ʟᴏᴠᴇʟʏs⁷👑🍭; - 170429 12월 31일 #약속 #친구¹³ ;2021-06-23 23:54:30;0;1226;Twitter for Android
"RT @Andrea14073701: BTS Meals... 

#BTSMeal  #McDonalds #Nicaragua https://t.co/Q8etHpoXzP";karla Clarissa Stay 💙♥️Baby Melody🐰🧈;A Whole new world ;2021-06-23 23:54:18;0;1;Twitter for iPhone
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;🍎애플하트⁷💜;빌보드 1위 가수 팬 아미나라;2021-06-23 23:54:10;0;1226;Twitter for Android
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;Lala ⁷ - Rock ‘n’ BTS ∞ ARMY;US;2021-06-23 23:52:33;0;81;Twitter for iPad
"RT @Ali_Jk97: Feliz BTS Meal #BTSMeal 🥺🥺💜💜
@bangtanboys_sv @McElSalvador @BTS_twt https://t.co/Yb18yfCIXJ";mimi’,);No tiene;2021-06-23 23:49:37;0;4;Twitter for iPhone
"RT @Ali_Jk97: Feliz BTS Meal #BTSMeal 🥺🥺💜💜
@bangtanboys_sv @McElSalvador @BTS_twt https://t.co/Yb18yfCIXJ";Bangtan Boys SV⁷ 🇸🇻 El Salvador;El Salvador;2021-06-23 23:49:16;0;4;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";cess☆⁷🧈;No tiene;2021-06-23 23:46:58;0;230;Twitter for iPhone
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";✨ WizardArmy💖 BTS🇵🇭💜🇰🇷✨;Taiwan. New Taipei ;2021-06-23 23:46:04;0;230;Twitter for Android
"RT @Uhmm_yes: BUTTER on repeat for 1 hour with NO ADS?! Just what I needed in life!
https://t.co/X7xsECqIGs
#BtsDiscography #BTS #btsdiamon…";Hu;No tiene;2021-06-23 23:41:57;0;1;Twitter for Android
"RT @McDonalds: Behind the Sauce: Making of Film
#BTSMeal 

https://t.co/vS1T7epAYG https://t.co/EKGkBe8MC1";BTS 8 years!!;No tiene;2021-06-23 23:41:24;0;31190;Twitter for iPhone
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;BTS⁷endl3ss;love yourself ;2021-06-23 23:41:23;0;81;Twitter Web App
"RT @Min_Alex13: BTS MEAL 
#BTS  #BTSMeal  
@bts_bighit  #Nicaragua 💜💛💜💛💜💛 https://t.co/7ndzXSNE6f";lino (🐈);lejos de Taehyung ;2021-06-23 23:41:04;0;1;Twitter for Android
"BUTTER on repeat for 1 hour with NO ADS?! Just what I needed in life!
https://t.co/X7xsECqIGs
#BtsDiscography #BTS #btsdiamond #BTSTHEBEST #BTS_Butter #btsfanart #BTSMeal #BTSで妄想 #BTSARMY #ARMY #butter #jungkook #jimin #btsv #taehyung #suga #yoongi #btsjin #jin #taekook #JHOPE";VJArmy;No tiene;2021-06-23 23:39:04;1;1;Twitter Web App
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;บังงงทันนน;No tiene;2021-06-23 23:38:59;0;1226;Twitter for Android
"RT @shoppingkaja: Anyone interested for a BTS meal giveaway? 🤩

As we celebrate our 1st month we will be picking 3 winners and your BTS Mea…";chups / pick me 🍀🤞;No tiene;2021-06-23 23:37:37;0;228;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";stellamaris;No tiene;2021-06-23 23:37:30;0;230;Twitter Web App
"BUTTER on loop for 1 hour!! With no ads?! Just what I needed in life!
https://t.co/X7xsECqIGs
#BtsDiscography #BTS #btsdiamond #BTSTHEBEST #BTS_Butter #btsfanart #BTSMeal #BTSで妄想 #BTSARMY #ARMY #butter #jungkook #jimin #btsv #taehyung #suga #yoongi #btsjin #jin #taekook #JHOPE";VJArmy;No tiene;2021-06-23 23:37:09;0;0;Twitter Web App
"@shoppingkaja Thank you for the giveaway! 💜

@justinclairebg @kookiearmybts17 @gyumoatxt19 

#BTSMeal";Just In.;No tiene;2021-06-23 23:36:38;0;0;Twitter for Android
"RT @shoppingkaja: Anyone interested for a BTS meal giveaway? 🤩

As we celebrate our 1st month we will be picking 3 winners and your BTS Mea…";Just In.;No tiene;2021-06-23 23:35:55;0;228;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;그래미노미네이티드가수팬입니다𝐁𝐄;No tiene;2021-06-23 23:35:22;0;1226;Twitter for Android
@BTS_twt so cute #JHOPE #jhope1BillionStreams #BTSMeal #bts #Butter11thWin BTS Meal #MTVLAKPOPBTS https://t.co/SapM8rYTel;Clown;No tiene;2021-06-23 23:34:49;1;0;Twitter for Android
"RT @hobitastik: i have my own bts meal na yey

#BTSMeal #BTS #방탄소년단 https://t.co/MCdcEScX6s";scissor⁷≮🍞 said see pinned📌 ¦ sunoo day !;vangogh's | 🇵🇭 ;2021-06-23 23:33:30;0;14;Twitter for Android
"RT @bangtanssii7: #BTSMeal Gcash giveaway for PH ARMYs 🌟

When: June 25, 2021
End of GA: June 25, 2021

How to join: https://t.co/b4QY7tVgG2";Just In.;No tiene;2021-06-23 23:32:44;0;93;Twitter for Android
RT @McDo_PH: It’s here! The #BTSMeal is now available at McDo – comes with 10-pc. Chicken McNuggets, a Coke, medium fries, and 2 NEW sauces…;YVONNE✨;No tiene;2021-06-23 23:29:49;0;9344;Twitter for Android
"Trying the BTS meal 😄
#bts #BTSMeal";Januarius Paglinawan;No tiene;2021-06-23 23:29:07;4;0;Twitter for iPhone
"RT @LetsBeGoodHuman: @ExpansionMx @epipeny @McDonaldsMexico Translation: 
#BTSMeal is back! And, no doubt, #BTSARMY 's power is strong, as…";🚲Butter Era💛🎭I'm a textrovert⁷🦀❄️;No tiene;2021-06-23 23:29:04;0;6;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;songmoon;방탄소년단 보유국;2021-06-23 23:28:15;0;1226;Twitter for Android
"RT @bangtanboysph: [INFO]

According to McDonald'sPH Marketing Head Margot Torres, #BTSMeal sold approximately 3.5 Million pieces of McNugg…";kisuna⁷🧈;No tiene;2021-06-23 23:27:53;0;32;Twitter Web App
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";roseanne🥀;Sta.Maria Bulacan;2021-06-23 23:27:42;0;230;Twitter Web App
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;Ana⁷;No tiene;2021-06-23 23:27:11;0;81;Twitter for Android
"RT @strawberriah: have you seen this? 😅
i find it cute actually 😜

#btsmeal #btsmealdiy https://t.co/9VTP4PCJzu";Jah 💜 ⁷;No tiene;2021-06-23 23:27:10;0;2;Twitter for iPhone
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";BangtanGirl⁷💜🧈;No tiene;2021-06-23 23:26:16;0;230;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";🌹로즈메이진🐹🐿 홉진러 (Slow);No tiene;2021-06-23 23:25:49;0;230;Twitter for Android
"RT @joonswonder: Hey PH ARMYs!! 

BTS MEAL GIVEAWAY!!
#BTSMeal  

(By giving u guys 300 Php!!) (BTS MEAL + Delivery fee) 

Will be announci…";Just In.;No tiene;2021-06-23 23:23:59;0;215;Twitter for Android
RT @PhilippineStar: The packaging is too precious that it’s hard to throw it away. So, ARMYs made sure to make something out of it. #BTSMea…;kisuna⁷🧈;No tiene;2021-06-23 23:23:02;0;44;Twitter Web App
Alright I need the BTS army to do something about them taking away my BTS meal. 😭 That’s sweet chili sauce was everything. #bts #BTSMeal;Kyraa;No tiene;2021-06-23 23:23:00;0;0;Twitter for iPhone
"@McDonalds  I WAS LIVIN'
THANK YOU SO MUCH 😭😭✋

@BTS_twt #BTSMeal https://t.co/CrFuUN828w";ᴛᴇᴄᴄɪ /ʸᵒᵒⁿᵐⁱⁿ ᵃᵘ'ˢ📌;TAEHYUNG LEYÓ MI COMENTARIO;2021-06-23 23:22:40;0;1;Twitter for Android
"RT @theQoos_: [EVENT] Ultimate BTS Challenge! 🏆 Complete tasks to win BTS albums + merch package! 

+

⭐️ Get 37% off BTS ’Butter’ album pr…";Mk0203;Lapu-Lapu City;2021-06-23 23:22:18;0;11;Twitter for iPhone
"Me gusto mucho. Happy 💜💛
#army #potterhead #otaku #friki #nurse #btsarmy #BTSMeal #bts @BTS_twt https://t.co/aBLrYXAKhr";SღnYღueliPღtterGღtic;Puebla ;2021-06-23 23:21:54;1;0;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";나는나JIN (달의 심연);No tiene;2021-06-23 23:21:22;0;230;Twitter for Android
RT @joongularity: The launch of the #BTSMeal from McDonald's in El Salvador🇸🇻💜 @McDonalds @McElSalvador https://t.co/KRsqCZQcSP;ᴮᴱ K⁷🧈;No tiene;2021-06-23 23:21:11;0;3;Twitter for iPhone
RT @joongularity: The #BTSMeal has arrived in 🇸🇻! #BTS https://t.co/Tw3JjomtM3;sweetvlena;No tiene;2021-06-23 23:20:42;0;4;Twitter for Android
"RT @QatarARMYs: MARK your calendar 🗣

@McDonalds 
#BTSMeal #BTSMealQatar https://t.co/BLARuOi10N";EsrAARMY~💙⁷‏ ᴮᴱ fan of the grammy nominated BTS💜;Doha, Qatar;2021-06-23 23:19:38;0;2;Twitter for iPhone
"RT @street_127: #BTS: BUTTER Giveaway🎉

1 winner of sealed #BTS BUTTER 
PH ONLY

✨Follow us 
✨Like/RT our PH GO below 
✨TAG 3 MOOTS w/ #K12…";ᴮᴱalex 🧈;No tiene;2021-06-23 23:18:44;0;66;Twitter for Android
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;BriarRose🧈🌞🌙💜;East Coast ;2021-06-23 23:17:06;0;81;Twitter for iPad
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;🍊 ₁₃ shan fairy 🐾;No tiene;2021-06-23 23:15:17;0;81;Twitter for iPhone
"RT @LetsBeGoodHuman: @ExpansionMx @epipeny @McDonaldsMexico Translation: 
#BTSMeal is back! And, no doubt, #BTSARMY 's power is strong, as…";MiuRosa⁷🐨💜🧈;kuala lumpur;2021-06-23 23:15:15;0;6;Twitter for Android
😃 mission passed #BTSMeal #BTSARMY #BTSMealmexico https://t.co/ZnHVR2qa0S;ˢᵗᵉˡˡᵃʳSoda⁷ | 8 years with Bangtan 💜;🇲🇽 | Feel good inc.;2021-06-23 23:15:01;0;0;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;🔮방탄랜드🪅💙💜;No tiene;2021-06-23 23:14:18;0;1226;Twitter for Android
"RT @McDonalds: Behind the Sauce: Making of Film
#BTSMeal 

https://t.co/vS1T7epAYG https://t.co/EKGkBe8MC1";Hitoshi;No tiene;2021-06-23 23:13:58;0;31190;Twitter for Android
"RT @bangtanssii7: #BTSMeal Gcash giveaway for PH ARMYs 🌟

When: June 25, 2021
End of GA: June 25, 2021

How to join: https://t.co/b4QY7tVgG2";dawho;PH  🇵🇭;2021-06-23 23:13:52;0;93;Twitter for Android
"@theblueprintbts @fagisjikook 1.2M ""BTS Meals"" sold in South Korea while 1M in the Philippines and it's not even finished yet.
#TheBTSMagic @BTS_twt
#BTSMeal 
#StreamButter https://t.co/ydubTgesIA";Smooth_like_Butter 🥞🏵🌻;No tiene;2021-06-23 23:13:46;0;0;Twitter for Android
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;rie⁷🥞;she/her | they/them;2021-06-23 23:13:45;0;81;Twitter for iPhone
"RT @McDonalds: Behind the Sauce: Making of Film
#BTSMeal 

https://t.co/vS1T7epAYG https://t.co/EKGkBe8MC1";IsTea⁷ 🍰;Indonesia;2021-06-23 23:13:37;0;31190;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";Ateng Bangtan;Republic of the Philippines;2021-06-23 23:11:47;0;230;Twitter for Android
"RT @hypebae: Alongside the #BTSmeal, @McDonalds is dropping a range of apparel and accessories decorated with the K-pop group's logo.
https…";💜𝗻⁷🧈🧈🧈🧈;🇨🇦;2021-06-23 23:11:10;0;2;Twitter for iPhone
RT @hypebae: Who else picked up the #BTSMeal from @McDonalds?;💜𝗻⁷🧈🧈🧈🧈;🇨🇦;2021-06-23 23:11:06;0;4;Twitter for iPhone
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;LuvJ¹³ ㅇㅃ;No tiene;2021-06-23 23:09:16;0;1226;Twitter for Android
"RT @woogasquadPH: Share the Happiness! 😊
Total of 30pcs #BTSMeal, snacks and biscuits succesfully turned over for kids at St. Rita Orphanag…";(kishra)taetae tiger ¹¹⁸🐯💜🎤🎻📸🏞🔥);japan;2021-06-23 23:09:03;0;119;Twitter for Android
A good walk to @McDonalds so I can finally try the #BTSMeal 🤌🏻 https://t.co/SGLWXk7YdL;The Big Apple Girl;New Yawkkk;2021-06-23 23:07:22;1;0;Twitter for iPhone
"RT @McDonalds: Behind the Sauce: Making of Film
#BTSMeal 

https://t.co/vS1T7epAYG https://t.co/EKGkBe8MC1";MaryA;No tiene;2021-06-23 23:05:58;0;31190;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";뷔글skyhigh🧨💜💛🐯🐻@SHigh8809;日本;2021-06-23 23:05:28;0;230;Twitter for Android
"RT @McDonalds: #BTSMeal Lunch Party #3
6/11 3PM ET

hint: 📦💜 + 🎥❓

watch: https://t.co/JmOGHMINId https://t.co/IiCeiHG9zZ";MaryA;No tiene;2021-06-23 23:04:57;0;12340;Twitter for Android
"RT @McDonalds: #BTSMeal  Lunch Party #2
6/4 3PM ET

hint: 🍟😋 + 🎥❓

watch: https://t.co/qQGQNzL7Cu https://t.co/b9h1y2YGyr";MaryA;No tiene;2021-06-23 23:04:30;0;24125;Twitter for Android
"RT @McDonalds: #BTSMeal Lunch Party #1
5/28 3PM ET

hint: 🎲👾 + 🎥❓

https://t.co/0T3DZa4kFn https://t.co/627HsVJhmj";MaryA;No tiene;2021-06-23 23:04:27;0;34465;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;🐰꾸꾸비타민ᴮᵁᵀᵀᴱᴿ🧈🥞;No tiene;2021-06-23 23:03:17;0;1226;Twitter for Android
RT @McDo_PH: 1! 2! 3! Immortalize your #BTSMealPH experience at our purple photo booths, all ready for your selcas in McDonald’s stores sta…;"ᴮᴱ rei ⁷ | 김 ""CaritaDeSantaPeroFriki"" 남준";No tiene;2021-06-23 23:02:59;0;6218;Twitter Web App
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;m🧈 ⁷;She/Her;2021-06-23 23:02:28;0;81;Twitter for iPhone
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;ingrid♡⁷🇲🇽;24/she/her;2021-06-23 23:00:31;0;81;Twitter for iPhone
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;꧁༒☬silvrEss⁷☬༒꧂;National Capital Region;2021-06-23 22:59:18;0;81;Twitter Web App
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;이삐 구리부리;대한민국;2021-06-23 22:59:17;0;1226;Twitter for Android
@fabzislove Thank you for supporting the debut of #BTSMeal in PH! Borahae 💜;Grab Philippines;Philippines;2021-06-23 22:58:57;1;0;Zendesk
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;𝐵𝓇𝑜𝑜𝓀𝒾𝑒 ⁷ ⟭⟬ ∞ ⟬⟭ ㋡;No tiene;2021-06-23 22:58:30;0;81;Twitter for iPhone
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;🧈다시없을방탄💛💜;No tiene;2021-06-23 22:58:15;0;1226;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";언제나지민사랑¹³❤️ⓙⓘⓜⓘⓝ;대한민국 대구;2021-06-23 22:57:54;0;230;Twitter for iPhone
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;Rian⁷💜;전정국(田柾國);2021-06-23 22:56:50;0;1226;Twitter for iPhone
RT @McDonalds: POV: u were waiting for a sign to turn on notifications #BTSMeal https://t.co/bhpccgltGi;MaryA;No tiene;2021-06-23 22:56:39;0;108629;Twitter for Android
RT @McDonalds: who's who #BTSMeal https://t.co/cohe8T7sVG;MaryA;No tiene;2021-06-23 22:56:36;0;81956;Twitter for Android
RT @McDonalds: who's who #BTSMeal https://t.co/HjKy5cg8PM;MaryA;No tiene;2021-06-23 22:56:34;0;79999;Twitter for Android
"RT @McDo_PH: Get your #BTSMeal via Ride-Thru and take your selca with our ""I Purple This"" photo frame!
 
You can even get a FREE Upsize to…";💜 ⁷ 사과머리존버승리단🌿🍎 ℬ𝓊𝓉𝓉ℯ𝓇;No tiene;2021-06-23 22:56:25;0;230;Twitter for iPhone
RT @McDonalds: who's who #BTSMeal https://t.co/n696EymWk8;MaryA;No tiene;2021-06-23 22:56:19;0;75994;Twitter for Android
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;joon's pebble;No tiene;2021-06-23 22:53:50;0;81;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;l a r a 💛 ⁷;toronto • she/her;2021-06-23 22:53:07;0;1226;Twitter for iPhone
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;Revy ᴮᴱ ⁷ 💜;No tiene;2021-06-23 22:52:56;0;81;Twitter for Android
"BTS MEAL 
#BTS  #BTSMeal  
@bts_bighit  #Nicaragua 💜💛💜💛💜💛 https://t.co/7ndzXSNE6f";Min_Min.🐱;Nicaragua;2021-06-23 22:52:00;4;1;Twitter for Android
"RT @Jonah_writer: My interview with McDo Philippines' Marketing head Margot Torres
MANILA BULLETIN: #BTSMeal sells nearly 1 million orders…";ᴮᴱRS₇🧈 DYNAMITE #1 💜1st WEMBLY💜 🇰🇷🇵🇭 ⁷;No tiene;2021-06-23 22:51:50;0;345;Twitter for Android
"RT @Jonah_writer: My interview with McDo Philippines' Marketing head Margot Torres
MANILA BULLETIN: #BTSMeal sells nearly 1 million orders…";mitae미태;Sulawesi Utara, Indonesia;2021-06-23 22:50:30;0;345;Twitter for Android
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;czyé — STREAM BUTTER NOW ⁷;btspop — ot7 ;2021-06-23 22:50:25;0;81;Twitter for Android
RT @jinkitty57: Finally got my #BTSMeal! I gotta say @McElSalvador you are a true Army! 💜💜💜💜💜💜💜 #BTSMealElSalvador https://t.co/muzMWf8Uq0;can I call you tonight? ⋆;francia;2021-06-23 22:49:49;0;5;Twitter for Android
RT @BTSOriented: The initial #BTSMeal feedbacks are quite insane... This truly shows @BTS_twt's humongous impact on a global scale. (Here:…;maria⁷ 🧈;she/her | 21;2021-06-23 22:49:33;0;81;Twitter for Android
"RT @MBAO2013: Who else is like this 😂😂
#MBAO #BTS #BTS_Butter #BTSMeal #BTSARMY #memes 
@BTS_twt @bts_bighit https://t.co/35qxl7ZA2z";Park Aya;No tiene;2021-06-23 22:49:26;0;2;Twitter for Android
"RT @MBAO2013: Do you enjoy it too ? 😂
#MBAO #BTSMeal #BTS_Butter #BTSARMY #memes #BTSTHEBEST @BTS_twt @MBAO21OFFICIAL https://t.co/FirYN736…";Park Aya;No tiene;2021-06-23 22:49:19;0;2;Twitter for Android
"RT @MBAO2013: Our room, our playlist. Am I right Guys ? 
#MBAO #BTS #BTS_Butter #BTSARMY #BTSMeal #BTSTHEBEST @BTS_twt @MBAO21OFFICIAL http…";Park Aya;No tiene;2021-06-23 22:49:14;0;2;Twitter for Android
"Aaahdhjd Por fin pude conseguir el bts meal con salsas!! 
I'm very feliz (´༎ຶ ͜ʖ ༎ຶ `)♡(´༎ຶ ͜ʖ ༎ຶ `)♡
#BTSMeal 
#TheBTSMeal 
@BTS_twt https://t.co/TVkEqnGFym";YouMakeMe☆;No tiene;2021-06-23 22:48:35;0;0;Twitter for Android
"RT @MBAO2013: Who else is like this 😂😂
#MBAO #BTS #BTS_Butter #BTSMeal #BTSARMY #memes 
@BTS_twt @bts_bighit https://t.co/35qxl7ZA2z";Aya MBAO;No tiene;2021-06-23 22:48:34;0;2;Twitter for Android
"RT @MBAO2013: Do you enjoy it too ? 😂
#MBAO #BTSMeal #BTS_Butter #BTSARMY #memes #BTSTHEBEST @BTS_twt @MBAO21OFFICIAL https://t.co/FirYN736…";Aya MBAO;No tiene;2021-06-23 22:48:21;0;2;Twitter for Android
"just so tired from work and go home with my 
#BTSMeal ah my heart💜💜 https://t.co/ZgyUd9vsiX";Crystelsss;No tiene;2021-06-23 22:48:18;1;0;Twitter for Android
"RT @MBAO2013: Our room, our playlist. Am I right Guys ? 
#MBAO #BTS #BTS_Butter #BTSARMY #BTSMeal #BTSTHEBEST @BTS_twt @MBAO21OFFICIAL http…";Aya MBAO;No tiene;2021-06-23 22:48:09;0;2;Twitter for Android
RT @jaydenation: #BTSmeal but make it @Josiahchua customs. I guess you can call them 𝑨𝑹𝑴𝒀 𝑩𝑶𝑶𝑻𝑺 🤣🤣 https://t.co/RGYYwTrX7j;이삐💛짐송이¹³;No tiene;2021-06-23 22:47:56;0;1226;Twitter for Android
RT @_twtari: Again💜🤭 #BTSMeal #BTS         #PremiosMTVMIAW #MTVLAFANDOMARMY #MTVLAKPOPBTS @BTS_twt @McDonaldsMexico 💜💜 https://t.co/srlYHBk…;♡ 儚い: JINNIE 𝟕 🌸 •ᴗ• ♡ ∞ YEARS W/BTS;StreamBTS/ENHYPEN;2021-06-23 22:46:58;0;2;Twitter for Android
ted bundy was innocent #JIMIN #JUNGKOOK #twinks #jiminisabottom #butter #bts #btsmeal;millie 🥀;No tiene;2021-06-23 22:44:16;0;0;Twitter for iPhone
"RT @itsjasmineag: BTS MEAL NICARAGUA 
Day 1 SOLD OUT 

Parapapapa 💜
Borahae 💜🇳🇮

#Nicaragua #BTSMeal
@bts_bighit https://t.co/RFldjgqDfH";"💜Dany💜""BUTTER""🧈💛";Cordoba, Argentina  ;2021-06-23 22:42:28;0;2;Twitter Web App
RT @KiYoongMin: Typical asian. Nuggets with rice 😅 #btsmeal #midnightcravings https://t.co/ICYDJEayiQ;𝓙𝓮𝓪𝓷𝓮𝓵𝓵𝓮⁷🎶😸🧈;Butter💛 💜;2021-06-23 22:42:17;0;1;Twitter for Android
